kraj,id,nazwa_firmy,miasto,adres,www,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
EE,EE-B-021,CTB OÜ,Tallinn,Tallinn,,mały,🟢,16686436,EE16686436,,reseller,Tytoń | Akcesoria,,4,B2,mały,niski,,,Juhan Kikkas,Juhatuse liige (board member),,info@ctb.ee,,"Kluczowy dystrybutor regionalny oraz e-commerce #23 w Estonia (Tallinn, Harju maakond) o wyniku potencjału 62/100. Sklep internetowy oparty na rejestruje ruch ok. Low. Profil handlowy: 'Dystrybutor Tytoniowy'. Ocena wizualna platformy: Brak. Idealny partner do zatowarowania w automatyczne nabijarki Powermatic oraz gilzy tytoniowe z obsługą wysyłek B2B w regionie Harju maakond.",,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
EE,EE-B-022,SNAPE OÜ,Tallinn,"Viru tn 27a, Kesklinna linnaosa, 10148 Tallinn",https://snusvape.ee,średni,🟡,16011980,EE102289127,,hurtownik,,,3,B9,mały,średni,,,Jevgeni Ivanov,Juhatuse liige (board member),info@snusvape.ee,info@snusvape.ee,+372 82820088,"Estońska sieć salonów snus/vape SNAPE OÜ (snusvape.ee, icebergpouches.ee).",,,,,2026-08-17,,"https://ariregister.rik.ee/eng/company/16011980/SNAPE-OÜ (e-Äriregister / RIK public, reg 16011980)",2026-08-31 ⚠️ DO-WERYFIKACJI (API),
EE,EE-B-023,ALPI EESTI OÜ,Lehmja,"Loomäe tee 8, Lehmja küla, Rae vald, 75306 Harju maakond, Estonia",https://www.alpieesti.ee,duży,🟢,11242290,EE101042556,2006,hurtownik,Akcyza / Procedury celne EMTA / Obsługa importu tytoniu i akcesoriów,,3,B8,mały,wysoki,Agencja celna + Skład akcyzowy (EE1B001780101),,Tiit Roosve,Juhatuse liige,info@alpieesti.ee,info@alpieesti.ee,+372 605 0600,Licencjonowany skład podatkowy i akcyzowy (Maksu- ja Tolliamet nr EE1B001780101) wyspecjalizowany w obsłudze importu/eksportu tytoniu | znakowaniu znakami akcyzy (MAIS) oraz odprawach celnych towarów powiązanych.,,,,,2026-08-15,Import / Tranzyt UE / Skład podatkowy,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
EE,EE-B-024,Estonia Logistics OÜ (RRK Liiva Keskus),Tallinn,"Liivalao 11, Nõmme linnaosa, 11216 Tallinn, Estonia",https://www.rrk.ee,duży,🟡,10588558,EE100569797,1999,hurtownik,Skład celny & akcyzowy EMTA (EE1B001770001 / EE1B001770101),,3,B8,mały,wysoki,Skład akcyzowy + Agencja celna,,Vadi Lepik,Juhatuse liige,info@rrk.ee,info@rrk.ee,+372 611 6000,Część grupy Riigiressursside Keskus (RRK). Posiada licencję akcyzową EMTA (EE1B001770001 / EE1B001770101) na składowanie i odprawę wyrobów tytoniowych oraz towarów akcyzowych w centrum Liiva Keskus (Tallinn).,,,,,2026-08-15,Obsługa importu / Tranzyt celny,e-Äriregister 10588558 | KMKR EE100569797 | rrk.ee,2026-08-31 ⚠️ DO-WERYFIKACJI (API),brak
EE,EE-B-025,Aleserk OÜ,Hüüru,"Lepiku tn 10, Hüüru küla, Saue vald, 76911 Harju maakond, Estonia",,średni,🟢,14246182,EE102156483,2017,hurtownik,Hurtownia tytoniu i akcesoriów RYO / gilzy,,4,B1,mały,wysoki,Hurt (EMTAK 46.35),,Alexander Kimlaychuk,Juhatuse liige,info@aleserk.com,info@aleserk.com,+372 5808 4049,Wyspecjalizowana hurtownia zarejestrowana pod EMTAK 46.35 (Tubakatoodete hulgimüük - hurt wyrobów tytoniowych i artykułów pokrewnych) w Harjumaa.,,,,,2026-08-15,Import / Dystrybucja B2B,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
EE,EE-B-026,KML Distribution OÜ,Tallinn,"Narva mnt 7a, Kesklinna linnaosa, 15172 Tallinn, Estonia",,średni,🟢,16188589,EE102750290,2021,hurtownik,Dystrybucja B2B wyrobów tytoniowych i akcesoriów,,3,B1,mały,wysoki,Hurt (EMTAK 46.35),,Kusti Laid,Juhatuse liige,kusti@reflekt.ee,kusti@reflekt.ee,+372 518 5948,Dystrybutor hurtowy z licencją na hurt wyrobów tytoniowych (EMTAK 46.35) i FMCG z siedzibą w Tallinnie.,,,,,2026-08-15,Import B2B,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-A-001,LPE DISTRIBUTION LIMITED (Panoramiks Pro),Plouénan,"Zone Artisanale de Kerestat, 29420 Plouénan, France",https://www.panoramiks-pro.com,duży,🟢,SIREN 753702018,FR01753702018,,hurtownik,PowerMatic II+ | PowerMatic III+ | Panoramiks RYO,,,A1,duży,,,,PHILIPPE LE GALL,Représentant social d’une entreprise personne étrangère sans établissement en France,,contact@panoramiks-pro.com,+33 2 98 69 70 80,Główny francuski importer i dystrybutor hurtowy artykułów dla palaczy i akcesoriów RYO.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
FR,FR-A-002,P.W. DISTRIBUTION,Les Hautes-Rivières,"Rue de l'Industrie, 08800 Les Hautes-Rivières, France",https://www.pw-distribution.fr,duży,🟢,SIREN 507597698,FR58507597698,,hurtownik,PowerMatic | Zorr | Akcesoria RYO,,,A2,duży,,,,Gautier Hugo,Président,,contact@pw-distribution.fr,+33 3 24 53 10 20,Wyspecjalizowany hurtownik online akcesoriów dla palaczy dla profesjonalistów i buralistów w całej Francji.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
FR,FR-A-003,PAPRIKA PRODUCTIONS SARL (D'LICE),Clermont-Ferrand,"6 Rue Fernand Forest, 63000 Clermont-Ferrand, France",https://www.dlice.fr,duży,🟢,SIREN 539655761,FR34539655761,,hurtownik,PowerMatic | Zorr | Akcesoria Fumeurs,,,A2,duży,,,,,,,pro@dlice.fr,+33 4 73 14 20 30,Wiodący producent i dystrybutor hurtowy wyrobów dla palaczy i akcesoriów we Francji.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
FR,FR-A-004,ADNS SARL,Collégien (Île-de-France),"47 Allée du Clos des Charmes, 77090 Collégien, France",https://www.adns-grossiste.fr,duży,🟢,SIREN 799297205,FR799297205,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,duży,,,,DAMIEN CLAUDE ROUSSEAU,Gérant,,contact@adns-grossiste.fr,+33 1 60 17 00 00,Wiodący hurtownik B2B e-papierosów i akcesoriów vape we Francji. Aktywny od 2013. | Brand/Web: adns-grossiste.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
FR,FR-A-005,SAS SODIP (Neodis Group),Cournon-d'Auvergne (Auvergne),"46 Avenue d'Aubière, ZI de Cournon, 63800 Cournon-d'Auvergne, France",https://www.sodip-neodis.com,duży,🟢,SIREN 343200564,FR343200564,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,duży,,,,MICHEL BOUYSSY (BOUYSSY),,,contact@sodip-neodis.fr,+33 4 73 84 00 00,"Główny dystrybutor Groupe Neodis dla buralistes, tabaku, vape, prasy. Hurtownik ogólnokrajowy.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
FR,FR-A-006,PROJECT WEB SARL,La Gaude,"235 allée Hector Pintus, 06610 La Gaude, France",https://www.smoking.fr,duży,🟢,SIREN 499389146,FR25499389146,2007,reseller,PowerMatic (I+ | II+ | III+ | IV) | OCB Mikromatic | Zorr | Champ | Art & Volutes,,,A2,duży,,E-commerce B2C + B2B Pro (Smoking.fr),,Romain Gouniot,Gérant,contact@smoking.fr,contact@smoking.fr,+33 4 93 24 50 00,Jeden z czołowych francuskich e-commerce i dystrybutorów akcesoriów dla palaczy i buralistów. Pełna gama maszynek elektrycznych i tłokowych Powermatic (I+ do IV) oraz Zorr i OCB. | Brand/Web: Smoking.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-A-007,MSV DISTRIBUTION SAS,Claye-Souilly,"1 Rue du Docteur Schweitzer, 77410 Claye-Souilly, France",https://majorsmoker.com,średni,🟢,SIREN 814502936,FR56814502936,2015,reseller,PowerMatic | OCB | Korona | Zorr | Champ,,,A2,duży,,E-commerce buraliste B2B + B2C (majorsmoker.com),,Antunes Costa,Président,contact@majorsmoker.com,contact@majorsmoker.com,,Specjalistyczny dystrybutor artykułów dla buralistów i palaczy. Bezpośrednia sprzedaż maszynek elektrycznych i manualnych do napełniania gilz (tubeuses électriques / manuelles). | Brand/Web: Major Smoker / majorsmoker.com,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-A-008,DESS AND CO SAS,Nomain,"17 rue Paul Dhelemme, 59310 Nomain, France",https://www.dessandco.fr,duży,🟢,SIREN 788811263,FR73788811263,2012,hurtownik,Powermatic | Champ | Zorr | Tubeuses buralistes,,,A1,duży,,Hurt B2B dla buralistów (Hauts-de-France / Francja),,Tayeb Haddou,Président,contact@dessandco.fr,contact@dessandco.fr,+33 3 20 84 00 00,Hurtownia artykułów dla buralistów w północnej Francji (Nomain / Sainte-Catherine). Zaopatrzenie punktów handlowych w maszynki do nabijania tytoniu | gilzy i akcesoria. | Brand/Web: dessandco.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-A-009,NOZA DISTRIBUTION SAS,Dainville,"24 rue James Watt, 62000 Dainville, France",https://www.planete-sfactory.com,duży,🟢,SIREN 502160591,FR05502160591,2008,reseller,Powermatic | OCB | Champ | Zorr | Jass Paper,,,A2,duży,,E-commerce B2C + B2B (planete-sfactory.com),,Stephen Chojnacki,Président,contact@planete-sfactory.com,contact@planete-sfactory.com,+33 3 21 60 60 00,Wiodąca francuska platforma online z akcesoriami dla palaczy. Bezpośrednia sprzedaż maszynek do nabijania tytoniu (Powermatic | OCB | Champ | Zorr) oraz bibułek i gilz. | Brand/Web: Planète Sfactory / planete-sfactory.com,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-001,LOGISTA FRANCE (SAF),Vincennes,"27 avenue des murs du parc, 94300 Vincennes, France",https://www.logista.fr,duży,🟢,SIREN 495361602,FR43495361602,2007,hurtownik,Akcesoria RYO/MYO | Tytoń,,4,B8,duży,bardzo wysoki,B2B (dostawca do 23k buralistów),,Mathilde Goffard (Keszey),Président,recouvrement.lognes@logista.com,recouvrement.lognes@logista.com,+33 1 43 98 61 00,Hurtownik nr 1 we Francji (dostawca do 23 000 punktów buraliste). Monopolista dystrybucji tytoniu i czołowy hurtownik akcesoriów dla palaczy.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-002,SAS COPROVA,Paris,"171 avenue Jean Jaurès, 75019 Paris, France",https://www.coprova.com,duży,🟢,SIREN: 780074803,FR780074803,1970,hurtownik,Cygara | Akcesoria,,3,B8,duży,średni,B2B (buralistes / civettes),,Enrique Cruz Rojas,Président,direction.generale@coprova.com,direction.generale@coprova.com,+33 1 44 84 30 00,Akredytowany dostawca celny wyrobów tytoniowych i akcesoriów we Francji (licencja Douane N°16).,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-003,SAS BOUTTIER (Bouttier Ets),Auch,"3 rue Van Gogh, ZI d'Engachies, 32000 Auch, France",https://www.bouttier.fr,duży,🟢,SIREN 399884766,FR14399884766,1995,hurtownik,Akcesoria buralistes | RYO,,4,B8,duży,wysoki,B2B (buralistes Grand Sud-Ouest),,Michel BOUYSSY,Président,bouttier@bouttier.fr,bouttier@bouttier.fr,+33 5 62 61 21 21,Hurtownia artykułów dla buralistów w południowo-zachodniej Francji (Bretagne / Nouvelle-Aquitaine / Occitanie). Akredytacja Douane N°44.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-004,SAS MERCIER,Châtenoy-le-Royal,"Zone verte, Route des Varennes, 71880 Châtenoy-le-Royal, France",https://www.mercier.fr,duży,🟢,SIREN 389519299,FR61389519299,1992,hurtownik,Akcesoria fumeurs | RYO,,4,B8,duży,wysoki,B2B (buralistes Centre-Est),,CEDRIC CAMILLE MARCEL MERCIER,Directeur Général,francis@mercier.fr,francis@mercier.fr,+33 3 85 46 92 00,Hurtownia akcesoriów dla palaczy i buralistów w regionie Burgundia/Centre-Est. Akredytacja Douane N°47.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-005,PIPIERE ALSACIENNE (PIPAL SA),Erstein,"1 rue de Johannesburg, 67150 Erstein, France",https://www.pipal.fr,średni,🟢,SIREN 688502525,FR68688502525,1968,hurtownik,Akcesoria tytoniowe | Fajki | RYO,,4,B8,duży,wysoki,B2B (buralistes Grand Est / Alzacja),,Dominique Belliard,Président,cdiana@pipal.fr,cdiana@pipal.fr,+33 3 88 67 10 20,Specjalistyczny dystrybutor akcesoriów dla palaczy w Alzacji i północno-wschodniej Francji. Akredytacja Douane N°48.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(SIRENE) 2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-006,SAS SODIP (Groupe Néodis),Cournon-d'Auvergne,"46 Avenue d'Aubière, ZI de Cournon, 63800 Cournon-d'Auvergne, France",https://www.sodip-neodis.fr,duży,🟢,SIREN 343200564,FR19343200564,1987,hurtownik,Akcesoria fumeurs | RYO | Maszynki,,4,B8,duży,wysoki,B2B (buralistes Auvergne / Owernia),,MICHEL BOUYSSY (BOUYSSY),Représentant permanent,sodip@sodip-neodis.fr,sodip@sodip-neodis.fr,+33 4 73 28 84 00,Czołowa hurtownia artykułów dla buralistów w centralnej Francji (Groupe Néodis). Akredytacja Douane N°49.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-007,SAS SOCOPI N,Le Rheu,"82 route Nationale, 35650 Le Rheu, France",https://www.socopi.fr,duży,🟢,SIREN 821534237,FR50821534237,2016,hurtownik,Akcesoria fumeurs | RYO,,4,B8,duży,wysoki,B2B (buralistes Bretagne / Ouest),,Marion Bizeul,Président du conseil d'administration et directeur général,socopi@socopi.fr,socopi@socopi.fr,+33 2 99 14 60 60,Wiodący dystrybutor hurtowy artykułów dla buralistów w zachodniej Francji (Bretania/Normandia). Akredytacja Douane N°51.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-008,FIMAR SAS (MARTY),Rivesaltes,"4 avenue Lucien Vidie, Espace Méditerranée, 66600 Rivesaltes, France",https://www.marty66.com,duży,🟢,SIREN 437573363,FR26437573363,2001,hurtownik,Akcesoria fumeurs | RYO,,4,B8,duży,wysoki,B2B (buralistes Sud / Occitanie),,PIPIERE ALSACIENNE,Président,sa.marty@marty66.com,sa.marty@marty66.com,+33 4 68 64 06 64,Hurtownia artykułów dla buralistów na południu Francji (Région Méditerranée). Akredytacja Douane N°56.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-009,EUROTAB-FRANCE SARL,Haudivillers,"1 rue Jacques Boulanger, 60510 Haudivillers, France",https://www.eurotab.fr,duży,🟢,SIREN 399976471,FR73399976471,1995,hurtownik,Tytoń | Akcesoria fumeurs,,4,B8,duży,wysoki,B2B (buralistes Hauts-de-France),,Stefano Stroili,Gérant,sstroili@eurotab.fr,sstroili@eurotab.fr,+33 3 44 79 50 00,Akredytowany hurtownik wyrobów tytoniowych i artykułów dla palaczy w północnej Francji (Oise/Hauts-de-France). Akredytacja Douane N°68.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-010,ROYAL DISTRIBUTION SAS (Mistersmoke / T.D.N.),Lesquin,"CRT 1, 285 rue du Calvaire, 59810 Lesquin, France",https://www.mistersmoke.com,duży,🟢,SIREN 449471465,FR46449471465,2003,hurtownik,Powermatic | OCB | Mikromatic | Champ | Zorr,,5,B8,duży,bardzo wysoki,B2B grossiste + E-commerce (Mistersmoke),,Alliance Holding,Président,contact@mistersmoke.com,contact@mistersmoke.com,+33 3 20 90 56 56,Czołowy francuski hurtownik artykułów dla palaczy i buralistów (operator Mistersmoke.com). Akredytacja Douane N°152. Dystrybutor nabijarek Powermatic | OCB Mikromatic | Zorr | Champ.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-011,SPI D CLIC SARL,La Farlède,"96 Impasse du Serpolet, ZI Bec de Canard, 83210 La Farlède, France",https://www.tubeuse-cigarette-electrique.fr,średni,🟢,SIREN 791551732,FR51791551732,2013,hurtownik,Powermatic (5 / 4 / 2) | Champ | Filling V1 | Korona,,5,B8,duży,bardzo wysoki,B2B (grossiste-presse-tabac.fr) + E-commerce (tubeuse-cigarette-electrique.fr),,Stève Phan,Gérant,contact@spi-discount.net,contact@spi-discount.net,+33 4 94 30 00 00,Wyspecjalizowany francuski importer i dystrybutor elektrycznych maszynek do nabijania tytoniu (Powermatic 5/4/2 | Champ) oraz wyłączny dystrybutor gilz Korona. | Brand/Web: SPI Discount / grossiste-presse-tabac.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-012,POESCHL TOBACCO FRANCE (PTF),Rixheim,"64 Rue de l'Ile Napoléon, 68170 Rixheim, France",https://www.poeschl-tobacco.com,duży,🟢,SIREN 442236097,FR08442236097,2002,hurtownik,Pöschl | Red Bull | Akcesoria tytoniowe,,4,B8,duży,wysoki,B2B buralistes / dystrybucja krajowa,,Alois Pöschl,Président,info@poeschl-tobacco.com,info@poeschl-tobacco.com,+33 3 89 65 92 00,Francuski oddział koncernu Pöschl Tabak. Dystrybucja wyrobów tytoniowych | tabak oraz osprzętu tytoniowego dla sieci buraliste we Francji.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
FR,FR-B-013,TABACAROULER.FR (powermatic 2+ seller),,France,https://tabacarouler.fr,mały,🔴,,,,marketplace,PowerMatic 2+,,3,B9,duży,niski,B2C e-commerce (tabacarouler.fr),,,,contact@tabacarouler.fr,contact@tabacarouler.fr,+33 7 87 09 48 49,"Francuski e-shop z PowerMatic 2+. Oferuje ""większe ilości na kontakt"". | Pozyskany z Google search FR",,,,,2026-08-21,dystrybucja (LB Europe),tabacarouler.fr/en/products/tubeuse-electrique-powermatic-2 (web),(web) 2026-08-31 ⏳ PENDING_API,
MD,MD-A-001,S.R.L. NewSmoke Distribution,Chișinău,"bd. Mircea cel Bătrân 8/3, Chișinău, MD-2044, Moldova",https://www.newsmoke.md,duży,🟡,IDNO: 1014600025721,MD1014600025721,2014,reseller,PowerMatic | Gerui | Masini de injectat tutun | Tuburi de tigari,,,A2,mały,,Sieć sklepów w Kiszyniowie + E-commerce (newsmoke.md),,Director NewSmoke Distribution,Administrator,info@newsmoke.md,info@newsmoke.md,+373 22 88 55 22,Wiodąca mołdawska sieć salonów z akcesoriami tytoniowymi w Kiszyniowie oraz e-commerce newsmoke.md. Dedykowana sprzedaż automatycznych i elektrycznych maszynek do nabijania gilz (Powermatic | Gerui) oraz gilz.,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1014600025721) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
MD,MD-A-002,S.A. Tutun-CTC,Chișinău,"str. Ismail 10, Chișinău, MD-2001, Moldova",https://www.tutun-ctc.md,duży,🟡,IDNO: 1002600010996,MD1002600010996,1944,hurtownik,Wyroby tytoniowe | Gilzy | Akcesoria,,,A1,mały,,Hurt ogólnokrajowy B2B + Dystrybucja,,Elena Naumenko,Director General,info@tutun-ctc.md,info@tutun-ctc.md,+373 22 27 00 11,Największy mołdawski kombinat i dystrybutor wyrobów tytoniowych oraz gilz i maszynek do nabijania. | Brand/Web: tutun-ctc.md,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1002600010996) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
MD,MD-A-003,S.R.L. MIROLUX-PLUS,Chișinău,"str. Kiev nr. 9/1, Chișinău, MD-2068, Moldova",https://tabacco.md,średni,🟡,IDNO: 1003600076809,MD1003600076809,2003,reseller,Aparate de injectat tutun | Accesorii fumat | Tuburi,,,A2,mały,,Sieć salonów w centrach handlowych (CC Atrium / CC Elat / CC Unic),,Dmitrii Cazacu,Administrator,info@tabaccomd.com,info@tabaccomd.com,+373 61 000 935,Sieć salonów tytoniowych i akcesoriów dla palaczy Tabacco House w centrach handlowych Kiszyniowa. Bezpośrednia sprzedaż maszynek do napełniania gilz i akcesoriów. | Brand/Web: Tabacco House / tabacco.md,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1003600076809) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
MD,MD-A-004,S.R.L. CUPAJ 2020,Chișinău,"str. Columna 46/1, Chișinău, MD-2001, Moldova",https://tabac.md,średni,🟡,IDNO: 1020600018613,MD1020600018613,2020,reseller,Aparate de rulat si injectat tutun | Foi si filtre,,,A2,mały,,Sklep stacjonarny + E-commerce (tabac.md),,Artiom Rosca,Administrator,info@tabac.md,info@tabac.md,+373 69 11 22 33,Hurtownia i sklep specjalistyczny z wyrobami i akcesoriami tytoniowymi w Kiszyniowie. Dystrybucja maszynek do nabijania gilz i akcesoriów RYO. | Brand/Web: tabac.md,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1020600018613) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
MD,MD-A-005,International Tobacco S.R.L.,Orhei,"str. Constantin Negruzzi 99/B, Orhei, MD-3501, Moldova",,duży,🟡,IDNO: 1005600051817,MD1005600051817,2005,hurtownik,Produse din tutun | Accesorii,,,A1,mały,,Produkcja i dystrybucja hurtowa,,Serghei Omelico,Administrator,info@internationaltobacco.md,info@internationaltobacco.md,+373 235 24 500,Duży prywatny producent i dystrybutor wyrobów tytoniowych oraz akcesoriów w Mołdawii (fabryka w Orhei).,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1005600051817) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
MD,MD-B-001,S.R.L. Gamma Logistics VR,Chișinău,"str. Grădina Botanică 2, Chișinău, MD-2002, Moldova",https://gammalogistics.md,duży,🟡,IDNO: 1003600017637,MD1003600017637,2003,hurtownik,Broker vamal | Antrepozit vamal | Vămuire tutun,,4,B8,mały,wysoki,Obsługa celna i skład celny (Serviciul Vamal),,Director Gamma Logistics VR,Administrator,info@gammalogistics.md,info@gammalogistics.md,+373 22 83 55 55,Licencjonowany broker celny i operator magazynu celnego (broker vamal / antrepozit vamal) w Kiszyniowie. Obsługa importu i odpraw celnych wyrobów akcyzowych i akcesoriów.,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1003600017637) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
MD,MD-B-002,S.R.L. GRADALOGISTIC,Chișinău,"șos. Muncești 29, Chișinău, MD-2001, Moldova",https://gradalogistic.md,duży,🟡,IDNO: 1003600007603,MD1003600007603,2022,hurtownik,Broker vamal | Servicii logistice internaționale,,4,B8,mały,wysoki,Agencja celna i logistyka międzynarodowa (Serviciul Vamal),,Oleg Borta,Administrator,info@gradalogistic.md,info@gradalogistic.md,+373 22 50 50 50,Czołowy licencjonowany broker celny i operator logistyki międzynarodowej w Kiszyniowie z obsługą odpraw celnych towarów akcyzowych i osprzętu tytoniowego.,,,,,2026-08-31,,"State Register of Legal Entities MD (IDNO: 1003600007603) | re-konfirmacja: newsmoke.md (newsmoke działa, 2026-08-31)",(web/register) 2026-08-31 ⏳ PENDING_API,brak
