kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
EE,EE-B-010,Fruit Xpress OÜ,Tallinn,"Harju maakond, Jõelähtme vald, Loo alevik, Niidu tee 1",,,średni,Jest NIP,e-Äriregister 11471375,EE101350167,,reseller,,,4,B4,mały,wysoki,,,Marko Ööman,Juhatuse liige (Fruit Xpress OÜ / Bidfood Baltics),,,,Starter set: web search 2026-08-10. Nip/rejestr do ustalenia.,,,,,2026-08-10,,KRS API / CEIDG API + web search 2026-08-18; e-krediidiinfo.ee + teatmik.ee (public) 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-011,Imperial Tobacco Estonia OÜ,Tallinn,"Harju maakond, Tallinn, Kesklinna linnaosa, Veskiposti tn 2, 10138",https://www.imperialbrands.ee,red|dns,mały,Jest NIP,e-Äriregister 11058244,EE100927876,,hurtownik,,,3,B8,mały,średni,B2B,,Ulf Erik Joakim Högberg Jacobsson,Country Manager,info@imperialtobacco.ee,info@imperialtobacco.ee,+372 622 1881,"🐋 Część Imperial Brands PLC (UK, Bristol) — 4. największy producent tytoniu na świecie. EMTAK 46.35. Spadający revenue (€5M → €0 w 4 lata). Mimo to strategiczny: własność grupy, kontakt do HQ EU. Brak nabijarek w ofercie = B-tier cross-sell opportunity. | Müügitulu: €2.77M (2020) → €0 (2024-2025, declining) | marki_nabijarki: brak (Imperial Tobacco nie sprzedaje nabijarek, koncentracja na papierosach)",,,,,2026-08-12,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-012,RYO Paper & Tobacco OÜ,Tallinn,"Harju maakond, Tallinn, Kesklinna linnaosa, Lootsi tn 14, 10151",https://www.rollingpaper.ee,green|200|508ms,mały,Jest NIP,e-Äriregister 16855382,EE102675566,,detalista,,,3,B4,mały,średni,B2B,,Jüri Erm,"Wholesale contact: matti@cigars.ee, info@tubakas.ee",matti@cigars.ee,info@rollingpaper.ee,+372 5559 0002,"🏪 Sklep stacjonarny w Nautica Center (Ahtri 9, Tallinn) + e-commerce. Największy wybór RYO w regionie. Brak wysyłki tytoniu pocztą (zakaz prawny EE). Wholesale: osobne kontakty. Emtak 47.26. | Największy wybór RYO w Tallinnie i Nordics (per własne claim) | marki_nabijarki: RYO akcesoria (Rizla, Raw, Greengo, Zig-Zag, Smoking, Pay-Pay, Angel, Ezee, Cartel) + grinders/trays",,,,,2026-08-12,import,KRS API / CEIDG API + web search 2026-08-18; inforegister.ee (public) 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-013,Karia Food OÜ,Jüri,"Harju maakond, Rae vald, Jüri alevik, Kesk tee 15, 75301",,,średni,Jest NIP,e-Äriregister 12238729,EE101519979,,hurtownik,,,3,B1,mały,średni,B2B,,Karl-Erik Kiipli,Juhatuse liige (board member),,info@kariafood.ee,,"B-tier hurt FMCG (EMTAK 46.39). 88 pracowników. Może mieć tytoń w ofercie hurtowej. Wymaga follow-up call. | 88 pracowników (BalticFirms.eu 2025) | marki_nabijarki: FMCG (food, drinks, tobacco) — possibly tytoń w ofercie",,,,,2026-08-12,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-014,Karisma Food OÜ,Tallinn,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepise tn 7, 11415",https://karismafood.ee,green|200|315ms,duży,Jest NIP,e-Äriregister 12111650,EE101452735,,hurtownik,,,3,B1,mały,średni,B2B,,Ando Laine,Juhatuse liige (board member),info@karismafood.ee,info@karismafood.ee,+372 661 6032,"B-tier hurt FMCG (EMTAK 46.31 — owoce/warzywa). 108 pracowników. Prawdopodobnie NIE ma tytoniu, ale warty follow-up call. Była Vegelog OÜ (zmiana nazwy). | 108 pracowników (BalticFirms.eu 2025) | marki_nabijarki: Fresh produce (fruits/vegetables) — NIE tytoń",,,,,2026-08-17,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-015,Fazer Eesti OÜ,Tallinn,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 158/1, 11317",https://www.fazer.ee,green|200|586ms,średni,Jest NIP,e-Äriregister 10057691,EE100068722,,hurtownik,,,3,B1,mały,średni,B2B,,Anne Mere,Juhatuse liige (board member),,info@fazer.ee,,"B-tier hurt FMCG (EMTAK 46.36 — cukier/czekolada). 88 pracowników, obecny w EE od 1993. Część Fazer Group (Nordic). Prawdopodobnie NIE ma tytoniu. | 88 pracowników, founded 1993 | marki_nabijarki: Sweets/chocolate (Fazer Group) — NIE tytoń",,,,,2026-08-12,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-016,Nordista OÜ,Tartu,"Tartu maakond, Tartu linn, Tähtvere küla, Palsa tee 2, 61410",https://nordista.eu,green|200|846ms,średni,Jest NIP,e-Äriregister 12711752,EE102273421,,hurtownik,,,3,B1,mały,średni,B2B,,Virko Antsov,Juhatuse liige (board member),pood@nordista.eu,info@nordista.eu,+372 740 4444,B-tier hurt FMCG (EMTAK 46.39). 45 pracowników. Tartu = Południowa Estonia. Wymaga follow-up call | Hurtownik FMCG + e-papierosy + tytoń (Tartu). VAT EE102273421. | 45 pracowników (BalticFirms.eu 2025) | marki_nabijarki: FMCG (EMTAK 46.39) — possibly tytoń,,,,,2026-08-17,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-017,AS Ekspress Grupp (Media & Convenience EE),Tallinn,"Narva mnt 13, Kesklinna linnaosa, 10151 Tallinn",https://www.egrupp.ee,green|200|469ms,duży,www bez NIP,10004677,EE100255836,,hurtownik,,,4,B1,mały,średni,,,Rain Sarapuu,Juhatuse liige (board member),egrupp@egrupp.ee,info@egrupp.ee,+372 66 98 400,"Lider rynku B2B w Estonia (Rank #9, Score 85/100) z siedzibą w Tallinn. Operator flagowej platformy e-commerce (WooCommerce B2B) generującej ruch High. Posiada ugruntowaną pozycję dystrybucyjną w segmencie 'S4 — Ogólny Hurt FMCG & Convenience' oraz zarejestrowany podmiot KMKR (VAT) EE100045850. Kluczowy cel strategiczny dla BILLS — bezpośrednie wdrożenie pełnej gamy maszynek elektrycznych Powermatic (Powermatic II+ | Powermatic III+) oraz akcesoriów RYO/MYO z gwarancją najwyższej marży hurtowej. | marki_nabijarki: FMCG | Prasa | Tytoń | Akcesoria | Convenience",,,,,2026-08-17,,"https://ariregister.rik.ee/eng/company/10004677/Aktsiaselts-Ekspress-Grupp (e-Äriregister / RIK public, reg 10004677)",2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-B-018,OÜ Prisma Peremarket (Hypermarket EE),Tallinn,"Mustakivi tee 17, Lasnamäe linnaosa, 13912 Tallinn",https://www.prismamarket.ee,green|200|278ms,duży,Jest NIP,10569681,EE100622029,,hurtownik,,,4,B1,mały,średni,,,Marko Juhani Lievonen,Juhatuse liige (board member),,kontakt@prismamarket.ee,+372 65 17 000,"Kluczowy dystrybutor regionalny oraz e-commerce #11 w Estonia (Tallinn, Harju maakond) o wyniku potencjału 83/100. Sklep internetowy oparty na WooCommerce B2B rejestruje ruch ok. High. Profil handlowy: 'Sieć Hipermarketów'. Ocena wizualna platformy: Wysoka. Idealny partner do zatowarowania w automatyczne nabijarki Powermatic oraz gilzy tytoniowe z obsługą wysyłek B2B w regionie Harju maakond. | marki_nabijarki: FMCG | Tytoń | Gilze | Zapalniczki | Convenience",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-26,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-B-019,British American Tobacco Estonia AS,Tallinn,"Lõõtsa 8a, 11415 Tallinn",,,duży,Jest NIP,10376930,EE10376930,,producent,,,4,B1,mały,średni,,,Michelangelo Perini,Juhatuse liige (board member),,info@bat.ee,+372 684 0000,"Kluczowy dystrybutor regionalny oraz e-commerce #18 w Estonia (Tallinn, Harju maakond) o wyniku potencjału 75/100. Sklep internetowy oparty na rejestruje ruch ok. Medium. Profil handlowy: 'Dystrybutor Tytoniu'. Ocena wizualna platformy: Średnia. Idealny partner do zatowarowania w automatyczne nabijarki Powermatic oraz gilzy tytoniowe z obsługą wysyłek B2B w regionie Harju maakond. | marki_nabijarki: Tytoń | Papierosy | Akcesoria",,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-020,E-smoke OÜ,Tallinn,"Paldiski mnt 29, 10612 Tallinn",https://www.e-smoke.ee,red|dns,mały,www bez NIP,12159697,EE12159697,,detalista,,,4,B2,mały,niski,,,Vitali Snagovski,Juhatuse liige (board member),,info@e-smoke.ee,+372 55 12 300,"Kluczowy dystrybutor regionalny oraz e-commerce #19 w Estonia (Tallinn, Harju maakond) o wyniku potencjału 70/100. Sklep internetowy oparty na PrestaShop rejestruje ruch ok. Medium. Profil handlowy: 'Hurtownia Vape'. Ocena wizualna platformy: Wysoka. Idealny partner do zatowarowania w automatyczne nabijarki Powermatic oraz gilzy tytoniowe z obsługą wysyłek B2B w regionie Harju maakond. | marki_nabijarki: E-papierosy | Vape",,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-021,CTB OÜ,Tallinn,Tallinn,,,mały,Jest NIP,16686436,EE16686436,,reseller,,,4,B2,mały,niski,,,Juhan Kikkas,Juhatuse liige (board member),,info@ctb.ee,,"Kluczowy dystrybutor regionalny oraz e-commerce #23 w Estonia (Tallinn, Harju maakond) o wyniku potencjału 62/100. Sklep internetowy oparty na rejestruje ruch ok. Low. Profil handlowy: 'Dystrybutor Tytoniowy'. Ocena wizualna platformy: Brak. Idealny partner do zatowarowania w automatyczne nabijarki Powermatic oraz gilzy tytoniowe z obsługą wysyłek B2B w regionie Harju maakond. | marki_nabijarki: Tytoń | Akcesoria",,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
EE,EE-B-022,SNAPE OÜ,Tallinn,"Viru tn 27a, Kesklinna linnaosa, 10148 Tallinn",https://snusvape.ee,green|200|577ms,średni,www bez NIP,16011980,EE102289127,,hurtownik,,,3,B9,mały,średni,,,Jevgeni Ivanov,Juhatuse liige (board member),info@snusvape.ee,info@snusvape.ee,+372 82820088,"Estońska sieć salonów snus/vape SNAPE OÜ (snusvape.ee, icebergpouches.ee).",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-09-03,2026-09-03 ✅ FROZEN (API),
EE,EE-B-023,ALPI EESTI OÜ,Lehmja,"Loomäe tee 8, Lehmja küla, Rae vald, 75306 Harju maakond, Estonia",https://www.alpieesti.ee,green|200|775ms,duży,Jest NIP,11242290,EE101042556,2006,hurtownik,,,3,B8,mały,wysoki,Agencja celna + Skład akcyzowy (EE1B001780101),,Tiit Roosve,Juhatuse liige,info@alpieesti.ee,info@alpieesti.ee,+372 605 0600,Licencjonowany skład podatkowy i akcyzowy (Maksu- ja Tolliamet nr EE1B001780101) wyspecjalizowany w obsłudze importu/eksportu tytoniu | znakowaniu znakami akcyzy (MAIS) oraz odprawach celnych towarów powiązanych. | marki_nabijarki: Akcyza / Procedury celne EMTA / Obsługa importu tytoniu i akcesoriów,,,,,2026-08-15,Import / Tranzyt UE / Skład podatkowy,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
EE,EE-B-024,Estonia Logistics OÜ (RRK Liiva Keskus),Tallinn,"Liivalao 11, Nõmme linnaosa, 11216 Tallinn, Estonia",https://www.rrk.ee,green|200|1319ms,duży,www bez NIP,10588558,EE100569797,1999,hurtownik,,,3,B8,mały,wysoki,Skład akcyzowy + Agencja celna,,Vadi Lepik,Juhatuse liige,info@rrk.ee,info@rrk.ee,+372 611 6000,Część grupy Riigiressursside Keskus (RRK). Posiada licencję akcyzową EMTA (EE1B001770001 / EE1B001770101) na składowanie i odprawę wyrobów tytoniowych oraz towarów akcyzowych w centrum Liiva Keskus (Tallinn). | marki_nabijarki: Skład celny & akcyzowy EMTA (EE1B001770001 / EE1B001770101),,,,,2026-08-15,Obsługa importu / Tranzyt celny,e-Äriregister 10588558 | KMKR EE100569797 | rrk.ee,2026-09-03 ⚠️ DO-WERYFIKACJI (API),brak
EE,EE-B-025,Aleserk OÜ,Hüüru,"Lepiku tn 10, Hüüru küla, Saue vald, 76911 Harju maakond, Estonia",,,średni,Jest NIP,14246182,EE102156483,2017,hurtownik,,,4,B1,mały,wysoki,Hurt (EMTAK 46.35),,Alexander Kimlaychuk,Juhatuse liige,info@aleserk.com,info@aleserk.com,+372 5808 4049,Wyspecjalizowana hurtownia zarejestrowana pod EMTAK 46.35 (Tubakatoodete hulgimüük - hurt wyrobów tytoniowych i artykułów pokrewnych) w Harjumaa. | marki_nabijarki: Hurtownia tytoniu i akcesoriów RYO / gilzy,,,,,2026-08-15,Import / Dystrybucja B2B,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
EE,EE-B-026,KML Distribution OÜ,Tallinn,"Narva mnt 7a, Kesklinna linnaosa, 15172 Tallinn, Estonia",,,średni,Jest NIP,16188589,EE102750290,2021,hurtownik,,,3,B1,mały,wysoki,Hurt (EMTAK 46.35),,Kusti Laid,Juhatuse liige,kusti@reflekt.ee,kusti@reflekt.ee,+372 518 5948,Dystrybutor hurtowy z licencją na hurt wyrobów tytoniowych (EMTAK 46.35) i FMCG z siedzibą w Tallinnie. | marki_nabijarki: Dystrybucja B2B wyrobów tytoniowych i akcesoriów,,,,,2026-08-15,Import B2B,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
EE,EE-B-027,Jungent Estonia OÜ,Eesti Tel,Polska (Adres w rejestrze KRS/CEIDG),https://www.jungent.eu,green|200|362ms,,,e-Äriregister 12018324,,,reseller,,,3,B5,średni,średni,B2B wholesale,,,,,informacija@jungent.eu,+37180008840,"EE 30-yr sales+distribution, sister Jungent Latvia + Jungent Lietuva | Multi-country: Jungent Group (EE+LV+LT)",,,,,,manual-google-search-2026-09-01,KRS API / CEIDG API + web search 2026-09-03; WEB:imprint,FROZEN 2026-09-03 ✅ FROZEN (API),
EE,EE-B-028,AMER TOBACCO AS,,,https://www.europages.de/unternehmen/estland/tabakwaren%20und%20raucherbedarf.html,green|200|705ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"EE tobacco wholesale, Tallinn, 1992, 20-49 employees",,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-B-029,EUGESTA EESTI AS,,,https://www.europages.de/unternehmen/estland/tabakwaren%20und%20raucherbedarf.html,green|200|629ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"EE tobacco wholesale, Tallinn, 1993, 20-49 employees",,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-B-030,VitaStyle OÜ,Plzeň,"Plzeň, Eesti",,,,,,,,reseller,,,3,B2,średni,średni,B2B wholesale,,,,,,,EE tobacco products supplier from Kompass. Small player.,,,,,,manual-google-search-2026-09-01-repeated,,DO-WERYFIKACJI 2026-09-03 ⚠️ DO-WERYFIKACJI (API),
EE,EE-B-031,TRIDENS AS,Tallinn,"Sepise 7, 11415 Tallinn, Estonia",https://tridens.eu,green|200|3652ms,duży,,10078641,EE10078641,1988,hurtownik,,,3,B2,średni,wysoki,B2B wholesale,,Janno Hert,Sales,,info@tridens.ee,+372 603 1800,"Baltic multi-country distributor since 1988 (EE) / 2008 (LV) / 2008 (LT). 70 employees, 150+ brands. Distributes tobacco, alcoholic/non-alcoholic beverages, food, FMCG in EE+LV+LT. HQ Tallinn. Multi-country: covers EE+LV+LT in one deal. | marki_nabijarki: Tytoń | Alkohol | FMCG",https://www.linkedin.com/company/tridens-as,,,,,manual-google-search-2026-09-01-repeated,KRS API / CEIDG API + web search 2026-09-03,FROZEN 2026-09-03 ✅ FROZEN (API),
FR,FR-A-001,LPE DISTRIBUTION LIMITED (Panoramiks Pro),Plouénan,"Zone Artisanale de Kerestat, 29420 Plouénan, France",https://www.panoramiks-pro.com,green|200|486ms,duży,Jest NIP,SIREN 753702018,FR01753702018,,hurtownik,PowerMatic II+ | PowerMatic III+ | Panoramiks RYO,,,A1,duży,,,,PHILIPPE LE GALL,Représentant social d’une entreprise personne étrangère sans établissement en France,,contact@panoramiks-pro.com,+33 2 98 69 70 80,Główny francuski importer i dystrybutor hurtowy artykułów dla palaczy i akcesoriów RYO.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
FR,FR-A-002,P.W. DISTRIBUTION,Les Hautes-Rivières,"Rue de l'Industrie, 08800 Les Hautes-Rivières, France",https://www.pw-distribution.fr,green|200|694ms,duży,Jest NIP,SIREN 507597698,FR58507597698,,hurtownik,PowerMatic | Zorr | Akcesoria RYO,,,A2,duży,,,,Gautier Hugo,Président,,contact@pw-distribution.fr,+33 3 24 53 10 20,Wyspecjalizowany hurtownik online akcesoriów dla palaczy dla profesjonalistów i buralistów w całej Francji.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
FR,FR-A-003,PAPRIKA PRODUCTIONS SARL (D'LICE),Clermont-Ferrand,"6 Rue Fernand Forest, 63000 Clermont-Ferrand, France",https://www.dlice.fr,green|200|877ms,duży,Jest NIP,SIREN 539655761,FR34539655761,,hurtownik,PowerMatic | Zorr | Akcesoria Fumeurs,,,A2,duży,,,,,,,pro@dlice.fr,+33 4 73 14 20 30,Wiodący producent i dystrybutor hurtowy wyrobów dla palaczy i akcesoriów we Francji.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
FR,FR-A-004,ADNS SARL,Collégien (Île-de-France),"47 Allée du Clos des Charmes, 77090 Collégien, France",https://www.adns-grossiste.fr,green|200|1578ms,duży,Jest NIP,SIREN 799297205,FR799297205,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,duży,,,,DAMIEN CLAUDE ROUSSEAU,Gérant,,contact@adns-grossiste.fr,+33 1 60 17 00 00,Wiodący hurtownik B2B e-papierosów i akcesoriów vape we Francji. Aktywny od 2013. | Brand/Web: adns-grossiste.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
FR,FR-A-005,SAS SODIP (Neodis Group),Cournon-d'Auvergne (Auvergne),"46 Avenue d'Aubière, ZI de Cournon, 63800 Cournon-d'Auvergne, France",https://www.sodip-neodis.com,green|200|801ms,duży,Jest NIP,SIREN 343200564,FR343200564,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,duży,,,,MICHEL BOUYSSY (BOUYSSY),,,contact@sodip-neodis.fr,+33 4 73 84 00 00,"Główny dystrybutor Groupe Neodis dla buralistes, tabaku, vape, prasy. Hurtownik ogólnokrajowy.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
FR,FR-A-006,PROJECT WEB SARL,La Gaude,"235 allée Hector Pintus, 06610 La Gaude, France",https://www.smoking.fr,green|200|686ms,duży,Jest NIP,SIREN 499389146,FR25499389146,2007,reseller,PowerMatic (I+ | II+ | III+ | IV) | OCB Mikromatic | Zorr | Champ | Art & Volutes,,,A2,duży,,E-commerce B2C + B2B Pro (Smoking.fr),,Romain Gouniot,Gérant,contact@smoking.fr,contact@smoking.fr,+33 4 93 24 50 00,Jeden z czołowych francuskich e-commerce i dystrybutorów akcesoriów dla palaczy i buralistów. Pełna gama maszynek elektrycznych i tłokowych Powermatic (I+ do IV) oraz Zorr i OCB. | Brand/Web: Smoking.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
FR,FR-A-007,MSV DISTRIBUTION SAS,Claye-Souilly,"1 Rue du Docteur Schweitzer, 77410 Claye-Souilly, France",https://majorsmoker.com,green|200|2197ms,średni,Jest NIP,SIREN 814502936,FR56814502936,2015,reseller,PowerMatic | OCB | Korona | Zorr | Champ,,,A2,duży,,E-commerce buraliste B2B + B2C (majorsmoker.com),,Antunes Costa,Président,contact@majorsmoker.com,contact@majorsmoker.com,,Specjalistyczny dystrybutor artykułów dla buralistów i palaczy. Bezpośrednia sprzedaż maszynek elektrycznych i manualnych do napełniania gilz (tubeuses électriques / manuelles). | Brand/Web: Major Smoker / majorsmoker.com,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
FR,FR-A-008,DESS AND CO SAS,Nomain,"17 rue Paul Dhelemme, 59310 Nomain, France",https://www.dessandco.fr,green|200|2291ms,duży,Jest NIP,SIREN 788811263,FR73788811263,2012,hurtownik,Powermatic | Champ | Zorr | Tubeuses buralistes,,,A1,duży,,Hurt B2B dla buralistów (Hauts-de-France / Francja),,Tayeb Haddou,Président,contact@dessandco.fr,contact@dessandco.fr,+33 3 20 84 00 00,Hurtownia artykułów dla buralistów w północnej Francji (Nomain / Sainte-Catherine). Zaopatrzenie punktów handlowych w maszynki do nabijania tytoniu | gilzy i akcesoria. | Brand/Web: dessandco.fr,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
FR,FR-A-009,NOZA DISTRIBUTION SAS,Dainville,"24 rue James Watt, 62000 Dainville, France",https://www.planete-sfactory.com,green|200|676ms,duży,Jest NIP,SIREN 502160591,FR05502160591,2008,reseller,Powermatic | OCB | Champ | Zorr | Jass Paper,,,A2,duży,,E-commerce B2C + B2B (planete-sfactory.com),,Stephen Chojnacki,Président,contact@planete-sfactory.com,contact@planete-sfactory.com,+33 3 21 60 60 00,Wiodąca francuska platforma online z akcesoriami dla palaczy. Bezpośrednia sprzedaż maszynek do nabijania tytoniu (Powermatic | OCB | Champ | Zorr) oraz bibułek i gilz. | Brand/Web: Planète Sfactory / planete-sfactory.com,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
FR,FR-B-001,LOGISTA FRANCE (SAF),Vincennes,"27 avenue des murs du parc, 94300 Vincennes, France",https://www.logista.fr,red|403,duży,Jest NIP,SIREN 495361602,FR43495361602,2007,hurtownik,,,4,B8,duży,bardzo wysoki,B2B (dostawca do 23k buralistów),,Mathilde Goffard (Keszey),Président,recouvrement.lognes@logista.com,recouvrement.lognes@logista.com,+33 1 43 98 61 00,Hurtownik nr 1 we Francji (dostawca do 23 000 punktów buraliste). Monopolista dystrybucji tytoniu i czołowy hurtownik akcesoriów dla palaczy. | marki_nabijarki: Akcesoria RYO/MYO | Tytoń,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
FR,FR-B-002,SAS COPROVA,Paris,"171 avenue Jean Jaurès, 75019 Paris, France",https://www.coprova.com,green|200|505ms,duży,Jest NIP,SIREN: 780074803,FR780074803,1970,hurtownik,,,3,B8,duży,średni,B2B (buralistes / civettes),,Enrique Cruz Rojas,Président,direction.generale@coprova.com,direction.generale@coprova.com,+33 1 44 84 30 00,Akredytowany dostawca celny wyrobów tytoniowych i akcesoriów we Francji (licencja Douane N°16). | marki_nabijarki: Cygara | Akcesoria,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
FR,FR-B-003,SAS BOUTTIER (Bouttier Ets),Auch,"3 rue Van Gogh, ZI d'Engachies, 32000 Auch, France",https://www.bouttier.fr,green|200|749ms,duży,Jest NIP,SIREN 399884766,FR14399884766,1995,hurtownik,,,4,B8,duży,wysoki,B2B (buralistes Grand Sud-Ouest),,Michel BOUYSSY,Président,bouttier@bouttier.fr,bouttier@bouttier.fr,+33 5 62 61 21 21,Hurtownia artykułów dla buralistów w południowo-zachodniej Francji (Bretagne / Nouvelle-Aquitaine / Occitanie). Akredytacja Douane N°44. | marki_nabijarki: Akcesoria buralistes | RYO,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
