region_kod,region_nazwa,region_typ,related_to,rok_zalozenia,id_unikalne,kategoria,nazwa_firmy,kraj,miasto,adres,nip_vat,rejestr_id,www,kanal_zamiennik,email,telefon,linkedin,facebook,instagram,tiktok,tier,marki_nabijarki,marka_wlasna_oem,sourcing,wolumen,confidence_wolumen,kanal_sprzedaży,powinowactwo_nabijarki,cross_sell_potential,decydent,stanowisko,email_decydent,zrodlo_danych,data_weryfikacji,flagi,notatki,rynek_skala
,Nieustalony,,,,PL-B-XX-058,B4,Fajowo,PL,,,7822308319,512707(?),https://www.fajowo.eu,,fajowo@fajowo.eu,407003443,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.fajowo.eu,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=38 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-059,B4,Fajkizbajki,PL,,,1132681658,,https://www.fajkizbajki.pl,,kontakt@fajkizbajki.pl,+48888807300,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.fajkizbajki.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=38 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-060,B4,Cbdremedium,PL,,,6381758977,,https://www.cbdremedium.pl,,kontakt@cbdremedium.pl,699 713 842,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.cbdremedium.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=38 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-061,B4,Cbdking,PL,,,8992889830,,https://www.cbdking.pl,,kontakt@cbdking.pl,+48728104685,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.cbdking.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=38 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-062,B4,Cannabis Spot,PL,,,6342974613,833590(?),https://www.cannabis-spot.pl,,kontakt@cannabis-spot.pl,175805544,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.cannabis-spot.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=38 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-063,B4,Mrcook,PL,,,6342932974,,https://www.mrcook.pl,,,171698694,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.mrcook.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=32 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-064,B4,Hempmont,PL,,,8393082771,,https://www.hempmont.pl,,,100459133,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.hempmont.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=32 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-065,B4,Premiumcigars,PL,,,6762304405,,https://www.premiumcigars.pl,,kontakt@premiumcigars.pl,166921423,,,,,hurtownik,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.premiumcigars.pl,,🔍,orig_uzasadnienie: Premium trafiki i specjalistyczne punkty sprzedaży. | orig_uwagi: Automatycznie pobrane przez skrypt. | Status źródłowy: Aktywny | orig_next: Archiwum lub weryfikacja przy okazji | user_orig_priorytet='D — niski priorytet/wykluczyć' | user_orig_score=30 | user_orig_segment='S5 — Cygara i trafiki premium',duży
,Ogólnopolska,,,,PL-A-XX-001,B4,BongoGo.pl,PL,Szczecin,"ul. Bolesława Krzywoustego 51, 70-317 Szczecin",9551541914,,https://bongogo.pl/hurtownia-b...,,kontakt@bongogo.pl,+48 601 779 697,,,,,detalista,,,mix,średni,🟢,B2B only,,,,,,intake_PL_2026-08-10 | https://bongogo.pl/hurtownia-b...,,🔍 🔧,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Likely | Status źródłowy: Niezweryfikowany | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=98 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | reclass: A4/reseller→B4/detalista per master verified",duży
MA,małopolskie,województwo,,,PL-A-MA-001,B4,Elenpipe,PL,Przemyśl,"Chodkiewicza 35A, 37-700 Przemyśl",7952526523,,https://elenpipe.com,,elenpipe.pl@gmail.com,+48 91 570 53 60,,,,,hurt-detal,,,mix,duży,🟢,B2B only,,,,,,intake_PL_2026-08-10 | https://elenpipe.com,,🔍 🔧,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Nie potwierdzone | Status źródłowy: Aktywny | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=95 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | reclass: A4/reseller→B4/hurt-detal per master verified",duży
LD,łódzkie,województwo,,,PL-A-LD-002,B4,Dopalenia.pl,PL,Konstantynów Łódzki,Poland,7311693836,,https://dopalenia.pl/nabijarki...,,sklep@dopalenia.pl,665-852-033,,,,,detalista,"PowerMatic, Zen, OCB",Zen,mix,mały,🟢,mix,,,,,,intake_PL_2026-08-10 | https://dopalenia.pl/nabijarki...,,🟡🔍 🔧,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek. | orig_uwagi: TAK | Status źródłowy: Dostępny w katalogu | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=86 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | reclass: A1/reseller→B4/detalista per master verified",duży
,Nieustalony,,,,PL-A-XX-044,B8,Cloudshop,PL,,,9571110560,998700(?),https://www.cloudshop.pl,,biuro@cloudshop.pl,157311162,,,,,hurtownik,,,mix,,🔴,B2B only,,,,,,intake_PL_2026-08-10 | https://www.cloudshop.pl,,🔍 🔧,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek. | orig_uwagi: Dodane na prośbę użytkownika z wyników wyszukiwania (e-papierosy / nabijarki). | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=50 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | reclass: A4/reseller→B8/hurtownik per master verified",duży
PM,pomorskie,województwo,,,PL-A-PM-001,B4,King Hurt — HQ + Branches,PL,Szczecin,Poland,,,https://kinghurt.pl,,bok@kinghurt.pl,+48 609 641 400,,,,,hurtownik,,,mix,duży,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://kinghurt.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Nie potwierdzone | Status źródłowy: Dostępny w katalogu | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=98 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
LD,łódzkie,województwo,,,PL-A-LD-001,B4,TOPartner,PL,Pabianice,"ul. Warszawska 44/50, 95-200 Pabianice",,,https://topartner.pl,,kontakt@topartner.pl,+48 42 214 53 98,,,,,hurtownik,"MOODS, Al Capone, Smoking, Retro",,Chiny,średni,🟢,B2B only,3,średni,Dział handlowy,Sprzedaż hurtowa,,intake_PL_2026-08-10 | https://topartner.pl/ | https://topartner.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; kompetencje importowo-dystrybucyjne. | orig_uwagi: Dobre dopasowanie produktowe; konieczne potwierdzenie aktualnej działalności i danych prawnych. | Status źródłowy: Do weryfikacji — źródło katalogowe | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=95 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
ZP,zachodniopomorskie,województwo,,,PL-A-ZP-002,B4,West Trading,PL,Szczecin,"Limonkowa 1, 70-001 Ustowo (Szczecin)",,,https://westtrading.pl,,zamowienia.szczecin@westtrading.pl; zamowienia.swinoujscie@westtrading.pl,+48 515 739 764; +48 91 460 00 34; +48 695 870 780,,,,,hurtownik,,,mix,średni,🟢,mix,3,średni,Dział zamówień / współpracy B2B,Dział handlowy,,intake_PL_2026-08-10 | https://westtrading.pl/kontakt/ | https://westtrading.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek. | orig_uwagi: Dystrybucja wyrobów tytoniowych i akcesoriów; dostawy do punktów detalicznych. | TAK | Status źródłowy: Niezweryfikowany | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=91 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
SL,śląskie,województwo,,,PL-A-SL-001,B4,Pavolt.pl,PL,Ogólnopolska,"Główna 8, 42-256 Zrębice",,,https://pavolt.pl/nabijarki-c-...,,sklep@pavolt.pl,+48 735 222 777,,,,,hurtownik,,,mix,średni,🟢,B2B only,3,średni,Właściciel / dział sprzedaży,Sprzedaż internetowa,,intake_PL_2026-08-10 | https://pavolt.pl/kontakt-f-1.html | https://pavolt.pl/nabijarki-c-...,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: TAK | Status źródłowy: Niezweryfikowany | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=89 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
DS,dolnośląskie,województwo,,,PL-A-DS-001,B4,Hawana Tabacco / Golden Filter,PL,Kamienna Góra,"ul. Wałbrzyska 18, 58-400 Kamienna Góra",,,https://www.goldenfilter.pl/,,hawanatabacco@o2.pl,+48 75 744 50 34,,,,,hurtownik,,,Chiny,średni,🟢,mix,3,średni,,,,intake_PL_2026-08-10 | https://www.goldenfilter.pl/,,🔴🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; kompetencje importowo-dystrybucyjne; wymaga rozmowy strategicznej zamiast standardowej oferty. | orig_uwagi: Jeden z najlepszych potencjalnych partnerów produktowych dla Powermatic/Hawk-Matic. | Status źródłowy: Zweryfikowany — aktywna strona | orig_next: Rozmowa strategiczna z dyrektorem handlowym; bez standardowego cold maila | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=88 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
WP,wielkopolskie,województwo,,,PL-A-WP-001,B4,SklepTytoniowy.pl,PL,,"ul. Złota 126, 62-800 Kalisz",,,https://skleptytoniowy.pl,,biuro@skleptytoniowy.pl,+48 62 767 46 07; +48 515 230 341,,,,,hurtownik,,,mix,średni,🟢,mix,3,średni,Dział handlowy Tabak Grupa,Internetowa hurtownia tytoniowa,,intake_PL_2026-08-10 | https://www.skleptytoniowy.pl/logowanie | https://skleptytoniowy.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek. | orig_uwagi: Deklaruje około 40 sklepów stacjonarnych i sprzedaż wyrobów tytoniowych wyłącznie firmom. | Nie potwierdzone | Status źródłowy: Niezweryfikowany | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=86 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
PM,pomorskie,województwo,,,PL-A-PM-003,B4,Don Marco International Sp. z o.o.,PL,,"ul. Jodłowa 20, 80-633 Gdańsk; magazyn: ul. Budowlanych 15A, Gdańsk",,,https://donmarco.pl,,donmarco@donmarco.pl,+48 882 551 017; +48 602 264 080,,,,,hurtownik,,,mix,mały,🟢,B2B only,3,średni,Dział zamówień i wysyłek,Importer i dystrybutor,,intake_PL_2026-08-10 | https://www.donmarco.pl/pl/text/27-KONTAKT.php | https://donmarco.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Importer zapalniczek, akcesoriów trafikowych i artykułów impulsowych. | Nie potwierdzone | Status źródłowy: Dostępny w katalogu | orig_next: Telefon do działu zakupów + personalizowany e-mail tego samego dnia | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=84 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
KP,kujawsko-pomorskie,województwo,,,PL-A-KP-001,B4,MRC Trade,PL,,"ul. Włocławska 171A, 87-100 Toruń",,,https://mrctrade.pl,,biuro@mrctrade.pl; export@mrctrade.pl,+48 797 724 344; +48 784 901 554,,,,,hurtownik,,,Chiny,duży,🟢,mix,3,średni,Dział sprzedaży / przedstawiciele regionalni,Sprzedaż krajowa i vanselling,,intake_PL_2026-08-10 | https://mrctrade.pl/kontakt/ | https://mrctrade.pl/oferta/ | https://mrctrade.pl,,🔴🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; kompetencje importowo-dystrybucyjne; wymaga rozmowy strategicznej zamiast standardowej oferty. | orig_uwagi: Producent gilz i filtrów, własna sieć przedstawicieli w 13 województwach; kontakt strategiczny. | Domestic Polish producer of cigarette tubes and filters supplying wholesale channels. | orig_next: Rozmowa strategiczna z dyrektorem handlowym; bez standardowego cold maila | user_orig_priorytet='A1 — kontakt natychmiast' | user_orig_score=83 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,Ogólnopolska,,,,PL-A-XX-003,B4,Fortrade,PL,,Poland,,,https://fortrade.pl,,,,,,,,hurtownik,,,mix,mały,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://fortrade.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Nie potwierdzone | Status źródłowy: Dostępny w katalogu | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=81 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,Ogólnopolska,,,,PL-A-XX-004,B4,Tobacco Concept Factory (TCF),PL,,,,,https://tcf.com.pl,,,,,,,,hurtownik,,,mix,duży,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://tcf.com.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Major B2B distributor of smoking accessories, tubes, filters, and papers. | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=81 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,Ogólnopolska,,,,PL-A-XX-006,B4,TwojePapierosy.pl,PL,Ogólnopolska,Online (Poland-wide),,,https://twojepapierosy.pl,,,,,,,,hurtownik,,,mix,średni,🟢,mix,3,średni,,,,intake_PL_2026-08-10 | https://twojepapierosy.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: TAK | Status źródłowy: Niezweryfikowany | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,Ogólnopolska,,,,PL-A-XX-007,B4,Hurtownia Kaziool,PL,,Poland,,,https://kaziool.pl,,,,,,,,hurtownik,,,mix,mały,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://kaziool.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Nie potwierdzone | Status źródłowy: Aktywny | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=80 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
MZ,mazowieckie,województwo,,,PL-A-MZ-005,B4,Orion Tobacco Poland Sp. z o.o.,PL,Goszczyn,"Jakubów 5, 05-610 Goszczyn",,,https://orion-orion.pl,,karolina@orion.mail.pl; orion@orion.mail.pl,+48 48 663 25 46; +48 48 663 28 10,,,,,hurtownik,,,mix,duży,🟢,B2B only,3,średni,Karolina Kornaszewska,Dział sprzedaży krajowej,,intake_PL_2026-08-10 | https://orion-orion.pl/kontakt-3/ | https://orion-orion.pl,,🔴🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; wymaga rozmowy strategicznej zamiast standardowej oferty. | orig_uwagi: Producent gilz, filtrów, tytoniu i akcesoriów. Możliwy konflikt produktowy; kontakt strategiczny. | Nie potwierdzone | Status źródłowy: Dostępny w katalogu | orig_next: Rozmowa strategiczna z dyrektorem handlowym; bez standardowego cold maila | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=79 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
PM,pomorskie,województwo,,,PL-A-PM-004,B4,Wasserman,PL,Szczecin,"Szczecin, Poland",,,https://www.wasserman.eu,,sklep@wasserman.pl,,,,,,hurtownik,Gerui,Gerui,mix,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://www.wasserman.eu,,🟡🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek. | orig_uwagi: Status źródłowy: Aktywny | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=78 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
,Ogólnopolska,,,,PL-A-XX-008,B4,Shishka79.pl,PL,Ogólnopolska,"Poland-wide, Polska",,,https://www.shishka79.pl/180-nabijarki-tlokowe,,,,,,,,hurtownik,,,mix,średni,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.shishka79.pl/180-nabijarki-tlokowe,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek; zasięg ponadregionalny. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Piston injectors for cigarettes | Status źródłowy: Aktywny | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=78 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
DS,dolnośląskie,województwo,,,PL-A-DS-002,B4,P.H.U. TOP Sp.j. S. Magiera i wspólnicy / Silverado,PL,Wrocław,"ul. Metalowców 25, 54-156 Wrocław",,,https://www.silverado-top.pl,,,,,,,,hurtownik,,,mix,średni,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.silverado-top.pl,,🔍 🔍,"orig_uzasadnienie: Bezpośrednie dopasowanie do ryo/myo, gilz lub nabijarek. | orig_uwagi: Przed kontaktem sprawdzić aktywność strony, dane rejestrowe i aktualną ofertę. | Status źródłowy: Do weryfikacji — źródło katalogowe | orig_next: E-mail handlowy + telefon follow-up w ciągu 48 godzin | user_orig_priorytet='A2 — kontakt w 7 dni' | user_orig_score=78 | user_orig_segment='S1 — RYO/MYO, gilzy i nabijarki' | ex-A4 → B4 (no NIP, L1 research needed)",duży
